,country,date_start,domestic_policy,pol_ongoing,pol_duration,30d_av_death_per_100kpop,voluntary_comply,national_pol,Closure_and_Regulation_of_Schools,External_Border_Restrictions,Health_Resources,Hygiene,Internal_Border_Restrictions,Restriction_and_Regulation_of_Businesses,Restriction_and_Regulation_of_Government_Services,Restrictions_of_Mass_Gatherings,Social_Distancing,health_testing_n_monitoring,new_taskforce_n_declare_emergency,public_awareness_anti_disinfo,quarantine_lockdown_curfew,target_residents,target_travelers
419,Austria,2020-04-19,0,1,225,0.018481038124481836,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
420,Austria,2020-04-21,0,1,223,0.021875583791134964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
421,Austria,2020-04-22,0,1,222,0.02112199465313797,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422,Austria,2020-05-01,0,0,45,0.012069872875396298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423,Austria,2020-05-11,1,1,203,0.012823462013393292,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
424,Austria,2020-05-15,0,0,31,0.012069872875396298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425,Austria,2020-05-15,1,1,199,0.012069872875396298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
426,Austria,2020-05-29,1,1,185,0.0052807815420900465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
427,Austria,2020-05-29,1,1,185,0.0052807815420900465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
428,Austria,2020-06-01,1,1,182,0.004149266319872338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
429,Austria,2020-06-04,0,1,179,0.004902855457869332,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
430,Austria,2020-06-04,1,1,179,0.004902855457869332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
431,Austria,2020-06-05,1,1,178,0.004902855457869332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
432,Austria,2020-06-15,0,1,168,0.005657576111088544,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
433,Austria,2020-06-15,0,1,168,0.005657576111088544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,Austria,2020-06-15,0,0,77,0.005657576111088544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
435,Austria,2020-06-15,0,1,168,0.005657576111088544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436,Austria,2020-06-15,0,1,168,0.005657576111088544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437,Austria,2020-06-16,0,1,167,0.00603437068008704,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
438,Austria,2020-06-17,0,0,139,0.00603437068008704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
439,Austria,2020-06-23,0,1,160,0.006789091333306252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Austria,2020-06-24,0,1,159,0.007165885902304749,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
441,Austria,2020-07-01,0,1,152,0.007543811986525463,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
442,Austria,2020-07-01,0,1,152,0.007543811986525463,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
443,Austria,2020-07-16,0,1,137,0.009806842430960881,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
444,Austria,2020-07-18,0,1,135,0.011691946791175585,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445,Austria,2020-07-19,0,0,0,0.01093835765317859,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
446,Austria,2020-07-24,1,1,129,0.013578182666612504,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
447,Austria,2020-07-27,0,1,126,0.014709697888830213,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
448,Austria,2020-08-01,1,0,94,0.020367273999918757,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
449,Austria,2020-08-01,1,1,121,0.020367273999918757,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
450,Austria,2020-08-06,0,1,116,0.0260248501110073,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,Austria,2020-08-10,0,1,112,0.03243714687531505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
452,Austria,2020-08-11,0,1,111,0.03168242622209584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Austria,2020-08-17,1,1,105,0.039603032777619805,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
454,Austria,2020-08-21,0,1,101,0.049409875208580686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,Austria,2020-08-22,0,1,100,0.04903194912435997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456,Austria,2020-08-27,1,1,95,0.06675939811084482,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
457,Austria,2020-08-31,1,1,91,0.08222381665289424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
458,Austria,2020-09-01,1,1,90,0.08938970255519899,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
459,Austria,2020-09-13,0,1,78,0.22705776509676096,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460,Austria,2020-09-14,1,0,50,0.24440728799902509,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461,Austria,2020-09-14,1,1,77,0.24440728799902509,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462,Austria,2020-09-15,0,0,197,0.26741438701237774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463,Austria,2020-09-15,0,1,76,0.26741438701237774,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,Austria,2020-09-16,0,1,75,0.28174729033220947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465,Austria,2020-09-17,1,1,74,0.2975885034432574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466,Austria,2020-09-21,1,1,70,0.3967850484294172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
467,Austria,2020-09-21,1,0,43,0.3967850484294172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
468,Austria,2020-09-21,1,1,70,0.3967850484294172,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
469,Austria,2020-09-25,1,0,21,0.5231368272335799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
470,Austria,2020-09-25,1,0,21,0.5231368272335799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
471,Austria,2020-09-25,1,0,21,0.5231368272335799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
472,Austria,2020-10-01,0,1,60,0.7011626432059809,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,Austria,2020-10-01,0,0,181,0.7011626432059809,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474,Austria,2020-10-01,0,1,60,0.7011626432059809,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
475,Austria,2020-10-11,1,0,0,0.8889771973657873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
476,Austria,2020-10-17,0,0,14,1.0137041203108452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477,Austria,2020-10-17,1,1,44,1.0137041203108452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
478,Austria,2020-10-19,0,0,15,1.0221350402315894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
479,Austria,2020-10-26,1,0,8,1.12585764610662,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
480,Austria,2020-10-27,1,1,34,1.1719261568639918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
481,Austria,2020-11-02,0,0,119,0.8938970255519899,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
482,Belgium,2020-02-02,0,0,14,0.14995080561289545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483,Belgium,2020-03-10,0,0,21,1.9604682323518425,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
484,Belgium,2020-03-11,0,0,20,1.8648855550898216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485,Belgium,2020-03-11,0,0,20,1.8648855550898216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
486,Belgium,2020-03-11,1,0,20,1.8648855550898216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
487,Belgium,2020-03-12,0,1,263,1.8359476803224208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
488,Belgium,2020-03-13,1,0,81,1.7707638020509062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
489,Belgium,2020-03-13,0,0,172,1.7707638020509062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
490,Belgium,2020-03-13,1,0,21,1.7707638020509062,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
491,Belgium,2020-03-13,1,0,51,1.7707638020509062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
492,Belgium,2020-03-17,0,1,258,1.4439710130185361,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
493,Belgium,2020-03-18,0,0,58,1.3872641782432782,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
494,Belgium,2020-03-18,0,0,47,1.3872641782432782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,Belgium,2020-03-18,1,0,46,1.3872641782432782,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
496,Belgium,2020-03-22,0,1,253,1.0601785028420503,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
497,Belgium,2020-03-25,0,0,129,0.9318583201651389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
498,Belgium,2020-03-30,1,1,245,0.6547562466348761,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
499,Belgium,2020-04-01,1,1,243,0.6012650235799835,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
500,Belgium,2020-04-15,0,1,229,0.25576433696313666,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
501,Belgium,2020-04-16,0,0,29,0.2347186098595724,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
502,Belgium,2020-04-16,0,0,44,0.2347186098595724,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
503,Belgium,2020-05-01,0,0,153,0.10055209957435017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
504,Belgium,2020-05-03,0,1,211,0.08155219252631156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505,Belgium,2020-05-04,1,0,7,0.0818442019898735,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
506,Belgium,2020-05-04,1,0,88,0.0818442019898735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
507,Belgium,2020-05-07,0,0,165,0.07102932897452942,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
508,Belgium,2020-05-10,1,0,29,0.056706834775257946,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
509,Belgium,2020-05-11,0,1,203,0.05232230829534872,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,Belgium,2020-05-11,1,1,203,0.05232230829534872,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
511,Belgium,2020-05-18,1,0,21,0.03858383302320117,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
512,Belgium,2020-05-18,1,0,44,0.03858383302320117,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
513,Belgium,2020-05-30,0,0,16,0.02630715887945534,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
514,Belgium,2020-06-08,1,1,175,0.023676442991509807,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515,Belgium,2020-06-08,1,1,175,0.023676442991509807,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
516,Belgium,2020-06-08,1,0,23,0.023676442991509807,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
517,Belgium,2020-06-08,1,1,175,0.023676442991509807,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
518,Belgium,2020-06-08,1,1,175,0.023676442991509807,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
519,Belgium,2020-06-08,1,1,175,0.023676442991509807,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
